"weekendingdate","jurisdiction","totalconfc19newadmadult","totalconfc19newadmped","totalconfc19newadm","totalconfflunewadmadult","totalconfflunewadmped","totalconfflunewadm","totalconfrsvnewadmadult","totalconfrsvnewadmped","totalconfrsvnewadm","totalconfc19newadmperchosprep","totalconfflunewadmperchosprep","totalconfrsvnewadmperchosprep"
"2024-01-20T00:00:00.000","NY",2677,106,2783,33,0,862,18,0,18,0.9756,0.9756,0.0634
"2024-01-20T00:00:00.000","OH",983,52,1035,7,17,505,5,11,16,0.9533,0.9533,0.0327
"2024-01-20T00:00:00.000","OK",288,7,295,14,0,253,4,2,6,0.9433,0.9433,0.4184
"2024-01-20T00:00:00.000","OR",234,8,242,1,0,85,0,2,2,0.9839,0.9839,0.0161
"2024-01-20T00:00:00.000","PA",1122,40,1162,69,5,454,126,17,143,0.9725,0.9725,0.7615
"2024-01-20T00:00:00.000","PR",231,29,260,5,3,50,0,0,0,0.9636,0.9636,0.0545
"2024-01-20T00:00:00.000","RI",86,0,86,6,0,34,2,0,2,1,1,0.1667
"2024-01-20T00:00:00.000","SC",407,8,415,2,0,197,0,0,0,0.9595,0.9595,0.0135
"2024-01-20T00:00:00.000","SD",78,4,82,0,0,16,0,0,0,1,1,0.0328
"2024-01-20T00:00:00.000","TN",386,16,402,0,0,350,0,0,0,0.9318,0.9318,0.0076
"2024-01-20T00:00:00.000","TX",2055,124,2179,2,0,1682,1,0,1,0.9538,0.9538,0.0173
"2024-01-20T00:00:00.000","USA",27060,1210,28270,234,29,13305,205,59,264,0.956,0.956,0.069
"2024-01-20T00:00:00.000","UT",141,17,158,0,2,28,1,1,2,0.9821,0.9821,0.0536
"2024-01-20T00:00:00.000","VA",646,41,687,0,0,302,0,0,0,0.9394,0.9394,0.0101
"2024-01-20T00:00:00.000","VI",0,0,0,NA,NA,0,NA,NA,NA,1,1,0
"2024-01-20T00:00:00.000","VT",37,2,39,2,0,26,0,0,0,1,1,0.1333
"2024-01-20T00:00:00.000","WA",379,11,390,0,0,145,0,0,0,0.9897,0.9897,0.0103
"2024-01-20T00:00:00.000","WI",420,17,437,0,0,175,0,0,0,0.9864,0.9864,0.0204
"2024-01-20T00:00:00.000","WV",175,16,191,NA,NA,145,NA,NA,NA,0.9831,0.9831,0
"2024-01-20T00:00:00.000","WY",28,2,30,3,0,23,0,0,0,0.9333,0.9333,0.0333
"2024-01-27T00:00:00.000","AK",35,5,40,NA,NA,7,0,3,3,0.9167,0.9167,0.0417
"2024-01-27T00:00:00.000","AL",435,19,454,NA,NA,142,NA,NA,NA,1,1,0
"2024-01-27T00:00:00.000","AR",282,4,286,14,0,275,0,0,0,0.957,0.957,0.0538
"2024-01-27T00:00:00.000","AS",0,0,0,NA,NA,0,NA,NA,NA,1,1,0
"2024-01-27T00:00:00.000","AZ",449,16,465,4,0,616,0,6,6,0.8687,0.8687,0.0404
"2024-01-27T00:00:00.000","CA",2647,114,2761,13,0,732,16,3,19,0.9597,0.9597,0.0378
"2024-01-27T00:00:00.000","CO",280,16,296,1,0,229,0,1,1,0.9697,0.9697,0.0404
"2024-01-27T00:00:00.000","CT",348,10,358,NA,NA,156,5,0,5,1,1,0.0313
"2024-01-27T00:00:00.000","DC",49,10,59,0,0,21,0,0,0,0.9091,0.9091,0.0909
"2024-01-27T00:00:00.000","DE",58,4,62,3,0,28,3,0,3,1,1,0.1818
"2024-01-27T00:00:00.000","FL",2012,88,2100,0,0,835,0,0,0,0.92,0.92,0.0073
"2024-01-27T00:00:00.000","GA",960,50,1010,11,0,455,0,0,0,0.9063,0.9063,0.075
"2024-01-27T00:00:00.000","GU",1,1,2,NA,NA,2,NA,NA,NA,1,1,0
"2024-01-27T00:00:00.000","HI",77,29,106,NA,NA,30,NA,NA,NA,0.8929,0.8929,0
"2024-01-27T00:00:00.000","IA",174,13,187,1,0,76,0,0,0,0.9835,0.9835,0.0248
"2024-01-27T00:00:00.000","ID",104,9,113,1,0,69,4,1,5,1,1,0.0213
"2024-01-27T00:00:00.000","IL",858,37,895,6,0,275,1,0,1,0.9602,0.9602,0.0597
"2024-01-27T00:00:00.000","IN",473,13,486,13,2,428,2,3,5,0.9507,0.9507,0.0423
"2024-01-27T00:00:00.000","KS",178,5,183,1,2,68,3,8,11,0.9371,0.9371,0.0769
"2024-01-27T00:00:00.000","KY",315,5,320,1,0,251,1,0,1,0.9464,0.9464,0.0357
"2024-01-27T00:00:00.000","LA",337,19,356,5,0,130,1,0,1,0.9383,0.9383,0.0802
"2024-01-27T00:00:00.000","MA",659,17,676,NA,NA,391,NA,NA,NA,0.9529,0.9529,0
"2024-01-27T00:00:00.000","MD",379,9,388,0,0,171,0,0,0,0.9608,0.9608,0.0196
"2024-01-27T00:00:00.000","ME",53,0,53,2,0,34,1,0,1,0.9189,0.9189,0.1351
"2024-01-27T00:00:00.000","MI",632,24,656,1,0,388,2,0,2,0.9744,0.9744,0.0192
"2024-01-27T00:00:00.000","MN",280,25,305,NA,NA,144,NA,NA,NA,0.9699,0.9699,0
"2024-01-27T00:00:00.000","MO",473,23,496,2,0,272,0,0,0,0.952,0.952,0.024
"2024-01-27T00:00:00.000","MP",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2024-01-27T00:00:00.000","MS",157,9,166,1,0,161,0,0,0,0.9623,0.9623,0.0283
"2024-01-27T00:00:00.000","MT",59,1,60,0,0,115,0,0,0,1,1,0.0952
"2024-01-27T00:00:00.000","NC",655,22,677,NA,NA,308,NA,NA,NA,0.9254,0.9254,0
"2024-01-27T00:00:00.000","ND",30,9,39,0,0,48,0,0,0,0.9796,0.9796,0.0612
"2024-01-27T00:00:00.000","NE",125,7,132,1,0,47,0,2,2,0.9694,0.9694,0.0612
"2024-01-27T00:00:00.000","NH",72,2,74,0,0,24,0,0,0,1,1,0.0385
"2024-01-27T00:00:00.000","NJ",861,36,897,NA,NA,345,NA,NA,NA,0.9882,0.9882,0
"2024-01-27T00:00:00.000","NM",54,7,61,NA,NA,104,NA,NA,NA,0.9592,0.9592,0
"2024-01-27T00:00:00.000","NV",149,23,172,NA,NA,67,NA,NA,NA,0.9216,0.9216,0
"2024-01-27T00:00:00.000","NY",2205,75,2280,35,0,923,16,1,17,0.9756,0.9756,0.0732
"2024-01-27T00:00:00.000","OH",795,68,863,3,23,590,3,20,23,0.9533,0.9533,0.0374
"2024-01-27T00:00:00.000","OK",278,13,291,32,0,346,4,3,7,0.9433,0.9433,0.4255
"2024-01-27T00:00:00.000","OR",212,4,216,1,0,98,2,0,2,0.9677,0.9677,0.0161
"2024-01-27T00:00:00.000","PA",970,32,1002,94,9,405,123,14,137,0.9679,0.9679,0.7431
"2024-01-27T00:00:00.000","PR",222,39,261,3,1,51,0,0,0,0.9636,0.9636,0.0909
"2024-01-27T00:00:00.000","RI",80,4,84,3,0,24,1,0,1,1,1,0.1667
"2024-01-27T00:00:00.000","SC",411,17,428,2,0,213,0,0,0,0.9595,0.9595,0.0135
"2024-01-27T00:00:00.000","SD",64,3,67,0,0,27,0,0,0,1,1,0.0164
"2024-01-27T00:00:00.000","TN",386,15,401,0,0,280,0,0,0,0.9318,0.9318,0.0076
"2024-01-27T00:00:00.000","TX",2125,150,2275,1,0,1868,0,0,0,0.9538,0.9538,0.0096
"2024-01-27T00:00:00.000","USA",24073,1181,25254,262,40,13027,188,72,260,0.9557,0.9557,0.0692
"2024-01-27T00:00:00.000","UT",131,13,144,4,3,38,0,7,7,0.9821,0.9821,0.0536
"2024-01-27T00:00:00.000","VA",586,37,623,0,0,262,0,0,0,0.9394,0.9394,0.0101
"2024-01-27T00:00:00.000","VI",0,0,0,NA,NA,0,NA,NA,NA,1,1,0
"2024-01-27T00:00:00.000","VT",44,2,46,NA,NA,21,0,0,0,1,1,0.0667
"2024-01-27T00:00:00.000","WA",361,13,374,NA,NA,120,NA,NA,NA,0.9897,0.9897,0
"2024-01-27T00:00:00.000","WI",332,6,338,0,0,141,NA,NA,NA,0.9864,0.9864,0
"2024-01-27T00:00:00.000","WV",145,8,153,NA,NA,136,NA,NA,NA,0.9831,0.9831,0
"2024-01-27T00:00:00.000","WY",16,1,17,3,0,40,0,0,0,0.9333,0.9333,0.0333
"2024-02-03T00:00:00.000","AK",50,7,57,0,0,8,0,0,0,0.9167,0.9167,0.0417
"2024-02-03T00:00:00.000","AL",358,23,381,NA,NA,103,NA,NA,NA,1,1,0
"2024-02-03T00:00:00.000","AR",253,3,256,7,0,245,0,0,0,0.9462,0.9462,0.043
"2024-02-03T00:00:00.000","AS",0,0,0,NA,NA,0,NA,NA,NA,1,1,0
"2024-02-03T00:00:00.000","AZ",391,12,403,2,0,343,4,5,9,0.8586,0.8586,0.0505
"2024-02-03T00:00:00.000","CA",2291,93,2384,8,0,547,10,2,12,0.9622,0.9622,0.0428
"2024-02-03T00:00:00.000","CO",255,15,270,0,0,196,0,2,2,0.9697,0.9697,0.0404
"2024-02-03T00:00:00.000","CT",252,19,271,NA,NA,111,1,0,1,1,1,0.0313
"2024-02-03T00:00:00.000","DC",38,14,52,NA,NA,20,NA,NA,NA,0.9091,0.9091,0
"2024-02-03T00:00:00.000","DE",46,5,51,5,0,25,3,0,3,1,1,0.1818
"2024-02-03T00:00:00.000","FL",1941,97,2038,1,0,711,0,0,0,0.92,0.92,0.0073
"2024-02-03T00:00:00.000","GA",979,60,1039,10,0,354,0,0,0,0.9063,0.9063,0.0688
"2024-02-03T00:00:00.000","GU",5,0,5,NA,NA,4,NA,NA,NA,1,1,0
"2024-02-03T00:00:00.000","HI",66,30,96,0,0,5,0,0,0,0.9286,0.9286,0.0357
"2024-02-03T00:00:00.000","IA",118,17,135,0,0,107,1,0,1,0.9835,0.9835,0.0165
"2024-02-03T00:00:00.000","ID",77,7,84,4,0,71,1,3,4,1,1,0.0426
"2024-02-03T00:00:00.000","IL",742,35,777,15,0,272,7,0,7,0.9602,0.9602,0.0597
"2024-02-03T00:00:00.000","IN",403,10,413,9,1,453,2,0,2,0.9507,0.9507,0.0352
"2024-02-03T00:00:00.000","KS",165,5,170,8,2,113,2,7,9,0.9371,0.9371,0.0769
"2024-02-03T00:00:00.000","KY",275,11,286,5,0,225,0,0,0,0.9464,0.9464,0.0268
"2024-02-03T00:00:00.000","LA",315,22,337,9,0,123,1,0,1,0.9383,0.9383,0.0741
"2024-02-03T00:00:00.000","MA",555,25,580,NA,NA,446,NA,NA,NA,0.9529,0.9529,0
"2024-02-03T00:00:00.000","MD",316,7,323,0,0,113,0,0,0,0.9608,0.9608,0.0196
"2024-02-03T00:00:00.000","ME",63,2,65,0,0,65,1,0,1,0.9189,0.9189,0.1081
"2024-02-03T00:00:00.000","MI",621,24,645,1,1,483,3,0,3,0.9808,0.9808,0.0192
"2024-02-03T00:00:00.000","MN",254,15,269,NA,NA,150,NA,NA,NA,0.9699,0.9699,0
"2024-02-03T00:00:00.000","MO",420,22,442,1,0,303,2,0,2,0.952,0.952,0.032
"2024-02-03T00:00:00.000","MP",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2024-02-03T00:00:00.000","MS",165,10,175,2,0,111,0,0,0,0.9623,0.9623,0.0283
"2024-02-03T00:00:00.000","MT",33,4,37,0,0,85,0,0,0,1,1,0.0476
"2024-02-03T00:00:00.000","NC",648,29,677,NA,NA,255,NA,NA,NA,0.9254,0.9254,0
"2024-02-03T00:00:00.000","ND",32,4,36,0,0,40,0,0,0,0.9796,0.9796,0.0816
"2024-02-03T00:00:00.000","NE",126,11,137,3,1,47,0,0,0,0.9694,0.9694,0.0204
"2024-02-03T00:00:00.000","NH",71,5,76,2,0,37,1,0,1,1,1,0.0385
"2024-02-03T00:00:00.000","NJ",775,37,812,NA,NA,331,NA,NA,NA,0.9882,0.9882,0
"2024-02-03T00:00:00.000","NM",64,10,74,NA,NA,77,NA,NA,NA,0.9592,0.9592,0
"2024-02-03T00:00:00.000","NV",130,21,151,NA,NA,58,NA,NA,NA,0.9216,0.9216,0
"2024-02-03T00:00:00.000","NY",1838,87,1925,25,0,769,9,0,9,0.9756,0.9756,0.0585
"2024-02-03T00:00:00.000","OH",676,52,728,7,27,591,2,17,19,0.9533,0.9533,0.0421
"2024-02-03T00:00:00.000","OK",270,10,280,31,7,419,8,2,10,0.9362,0.9362,0.4113
"2024-02-03T00:00:00.000","OR",197,9,206,1,0,84,0,1,1,0.9677,0.9677,0.0161
"2024-02-03T00:00:00.000","PA",834,32,866,76,5,450,41,14,55,0.9679,0.9679,0.7385
"2024-02-03T00:00:00.000","PR",170,29,199,8,3,34,0,0,0,0.9636,0.9636,0.0545
"2024-02-03T00:00:00.000","RI",62,0,62,6,0,17,6,0,6,1,1,0.1667
"2024-02-03T00:00:00.000","SC",383,16,399,NA,NA,175,NA,NA,NA,0.9595,0.9595,0
"2024-02-03T00:00:00.000","SD",65,8,73,0,0,23,0,0,0,1,1,0.0164
"2024-02-03T00:00:00.000","TN",349,16,365,NA,NA,223,NA,NA,NA,0.9318,0.9318,0
"2024-02-03T00:00:00.000","TX",2233,127,2360,1,0,1869,0,0,0,0.9499,0.9499,0.0116
"2024-02-03T00:00:00.000","USA",21868,1202,23070,256,47,11967,107,62,169,0.9551,0.9551,0.0668
"2024-02-03T00:00:00.000","UT",116,10,126,7,0,28,2,9,11,0.9821,0.9821,0.0536
"2024-02-03T00:00:00.000","VA",553,44,597,0,0,184,0,0,0,0.9394,0.9394,0.0101
"2024-02-03T00:00:00.000","VI",0,0,0,NA,NA,0,NA,NA,NA,1,1,0
"2024-02-03T00:00:00.000","VT",40,2,42,0,0,18,0,0,0,1,1,0.1333
"2024-02-03T00:00:00.000","WA",347,9,356,NA,NA,105,NA,NA,NA,0.9897,0.9897,0
"2024-02-03T00:00:00.000","WI",311,32,343,0,0,175,0,0,0,0.9864,0.9864,0.0068
"2024-02-03T00:00:00.000","WV",113,7,120,NA,NA,127,NA,NA,NA,0.9831,0.9831,0
"2024-02-03T00:00:00.000","WY",18,1,19,2,0,39,0,0,0,0.9,0.9,0.0333
"2024-02-10T00:00:00.000","ND",44,5,49,1,0,31,0,0,0,0.9592,0.9592,0.0816
"2024-02-10T00:00:00.000","NE",149,9,158,0,0,54,0,1,1,0.9694,0.9694,0.051
"2024-02-10T00:00:00.000","NH",72,7,79,1,0,43,2,0,2,1,1,0.0385
"2024-02-10T00:00:00.000","NJ",651,43,694,NA,NA,323,NA,NA,NA,0.9882,0.9882,0
"2024-02-10T00:00:00.000","NM",59,9,68,NA,NA,78,1,0,1,0.9592,0.9592,0.0204
"2024-02-10T00:00:00.000","NV",109,29,138,NA,NA,35,NA,NA,NA,0.9216,0.9216,0
"2024-02-10T00:00:00.000","NY",1702,86,1788,39,0,768,14,1,15,0.9756,0.9756,0.0683
"2024-02-10T00:00:00.000","OH",625,62,687,3,27,607,4,13,17,0.9533,0.9533,0.0327
"2024-02-10T00:00:00.000","OK",294,8,302,45,3,464,9,2,11,0.9362,0.9362,0.4113
"2024-02-10T00:00:00.000","OR",158,8,166,0,1,87,1,0,1,0.9677,0.9677,0.0161
"2024-02-10T00:00:00.000","PA",789,37,826,101,16,425,41,16,57,0.9633,0.9633,0.7431
"2024-02-10T00:00:00.000","PR",201,24,225,6,9,68,0,0,0,0.9636,0.9636,0.0364
"2024-02-10T00:00:00.000","RI",61,3,64,5,0,21,1,0,1,1,1,0.1667
"2024-02-10T00:00:00.000","SC",419,12,431,0,0,132,0,0,0,0.9595,0.9595,0.0135
"2024-02-10T00:00:00.000","SD",64,2,66,0,0,18,0,0,0,1,1,0.0164
"2024-02-10T00:00:00.000","TN",300,15,315,0,0,196,0,0,0,0.9318,0.9318,0.0076
"2024-02-10T00:00:00.000","TX",2402,126,2528,0,0,1500,0,0,0,0.9499,0.9499,0.0077
"2024-02-10T00:00:00.000","USA",21181,1160,22341,278,64,11635,110,64,174,0.9537,0.9537,0.0683
"2024-02-10T00:00:00.000","UT",96,20,116,0,0,16,0,11,11,0.9821,0.9821,0.0536
"2024-02-10T00:00:00.000","VA",530,40,570,0,0,174,0,0,0,0.9394,0.9394,0.0101
"2024-02-10T00:00:00.000","VI",1,0,1,NA,NA,0,NA,NA,NA,1,1,0
"2024-02-10T00:00:00.000","VT",26,3,29,0,0,20,0,0,0,1,1,0.1333
"2024-02-10T00:00:00.000","WA",323,10,333,NA,NA,80,NA,NA,NA,0.9897,0.9897,0
"2024-02-10T00:00:00.000","WI",346,18,364,0,0,178,0,0,0,0.9864,0.9864,0.0136
"2024-02-10T00:00:00.000","WV",97,4,101,NA,NA,131,NA,NA,NA,0.9831,0.9831,0
"2024-02-10T00:00:00.000","WY",32,0,32,0,1,33,0,0,0,0.9,0.9,0.0333
"2024-02-10T00:00:00.000","AK",47,5,52,0,0,11,0,1,1,0.9167,0.9167,0.0833
"2024-02-10T00:00:00.000","AL",339,27,366,NA,NA,109,NA,NA,NA,1,1,0
"2024-02-10T00:00:00.000","AR",282,10,292,8,1,291,0,0,0,0.9462,0.9462,0.043
"2024-02-10T00:00:00.000","AS",0,0,0,NA,NA,0,NA,NA,NA,1,1,0
"2024-02-10T00:00:00.000","AZ",349,12,361,1,0,183,2,2,4,0.8586,0.8586,0.0404
"2024-02-10T00:00:00.000","CA",2017,90,2107,6,0,464,8,3,11,0.9622,0.9622,0.0353
"2024-02-10T00:00:00.000","CO",225,14,239,0,0,196,1,2,3,0.9697,0.9697,0.0404
"2024-02-10T00:00:00.000","CT",240,9,249,0,0,142,1,0,1,1,1,0.0313
"2024-02-10T00:00:00.000","DC",53,15,68,NA,NA,14,NA,NA,NA,0.9091,0.9091,0
"2024-02-10T00:00:00.000","DE",66,8,74,3,0,25,3,0,3,1,1,0.1818
"2024-02-10T00:00:00.000","FL",1850,101,1951,0,0,828,1,0,1,0.9055,0.9055,0.0145
"2024-02-10T00:00:00.000","GA",966,48,1014,10,0,308,2,0,2,0.9063,0.9063,0.075
"2024-02-10T00:00:00.000","GU",9,0,9,NA,NA,1,NA,NA,NA,1,1,0
"2024-02-10T00:00:00.000","HI",70,31,101,0,0,17,0,0,0,0.9286,0.9286,0.0357
"2024-02-10T00:00:00.000","IA",126,11,137,2,1,112,1,0,1,0.9835,0.9835,0.0331
"2024-02-10T00:00:00.000","ID",70,7,77,6,1,61,4,3,7,1,1,0.0638
"2024-02-10T00:00:00.000","IL",712,33,745,13,0,250,5,0,5,0.9552,0.9552,0.0498
"2024-02-10T00:00:00.000","IN",401,7,408,7,1,487,1,5,6,0.9507,0.9507,0.0352
"2024-02-10T00:00:00.000","KS",152,8,160,6,2,139,3,3,6,0.9371,0.9371,0.0839
"2024-02-10T00:00:00.000","KY",261,11,272,5,0,284,1,0,1,0.9464,0.9464,0.0357
"2024-02-10T00:00:00.000","LA",364,20,384,5,1,97,0,0,0,0.9383,0.9383,0.0679
"2024-02-10T00:00:00.000","MA",517,22,539,NA,NA,432,NA,NA,NA,0.9529,0.9529,0
"2024-02-10T00:00:00.000","MD",294,11,305,0,0,111,0,0,0,0.9608,0.9608,0.0196
"2024-02-10T00:00:00.000","ME",67,1,68,1,0,77,0,0,0,0.9189,0.9189,0.1351
"2024-02-10T00:00:00.000","MI",593,17,610,1,0,664,4,0,4,0.9744,0.9744,0.0128
"2024-02-10T00:00:00.000","MN",211,11,222,0,0,164,0,0,0,0.9699,0.9699,0.0075
"2024-02-10T00:00:00.000","MO",455,18,473,3,0,344,0,0,0,0.952,0.952,0.032
"2024-02-10T00:00:00.000","MP",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2024-02-10T00:00:00.000","MS",178,7,185,0,0,86,0,1,1,0.9623,0.9623,0.0283
"2024-02-10T00:00:00.000","MT",49,1,50,0,0,82,0,0,0,1,1,0.0635
"2024-02-10T00:00:00.000","NC",668,25,693,NA,NA,174,NA,NA,NA,0.9254,0.9254,0
"2024-02-17T00:00:00.000","AK",39,0,39,NA,NA,2,NA,0,0,0.9167,0.9167,0.0417
"2024-02-17T00:00:00.000","AL",465,7,472,NA,NA,120,NA,NA,NA,1,1,0
"2024-02-17T00:00:00.000","AR",230,8,238,4,0,258,0,0,0,0.9462,0.9462,0.043
"2024-02-17T00:00:00.000","AS",0,0,0,NA,NA,0,NA,NA,NA,1,1,0
"2024-02-17T00:00:00.000","AZ",309,9,318,2,0,204,2,0,2,0.8586,0.8586,0.0505
"2024-02-17T00:00:00.000","CA",1953,64,2017,4,0,342,5,1,6,0.9597,0.9597,0.0353
"2024-02-17T00:00:00.000","CO",224,17,241,0,0,137,1,0,1,0.9596,0.9596,0.0505
"2024-02-17T00:00:00.000","CT",225,8,233,NA,NA,119,1,0,1,1,1,0.0313
"2024-02-17T00:00:00.000","DC",55,14,69,NA,NA,19,NA,NA,NA,0.9091,0.9091,0
"2024-02-17T00:00:00.000","DE",56,7,63,10,0,36,2,0,2,1,1,0.1818
"2024-02-17T00:00:00.000","FL",1750,101,1851,0,0,678,0,0,0,0.9055,0.9055,0.0073
"2024-02-17T00:00:00.000","GA",1053,43,1096,8,0,259,0,0,0,0.9063,0.9063,0.075
"2024-02-17T00:00:00.000","GU",1,0,1,NA,NA,0,NA,NA,NA,1,1,0
"2024-02-17T00:00:00.000","HI",70,32,102,NA,NA,10,NA,NA,NA,0.9286,0.9286,0
"2024-02-17T00:00:00.000","IA",95,5,100,2,0,124,0,0,0,0.9835,0.9835,0.0248
"2024-02-17T00:00:00.000","ID",59,3,62,3,1,59,4,1,5,1,1,0.0426
"2024-02-17T00:00:00.000","IL",782,39,821,10,0,262,3,0,3,0.9552,0.9552,0.0498
"2024-02-17T00:00:00.000","IN",336,12,348,2,0,439,0,0,0,0.9507,0.9507,0.0282
"2024-02-17T00:00:00.000","KS",205,4,209,2,2,111,0,4,4,0.9371,0.9371,0.0769
"2024-02-17T00:00:00.000","KY",276,11,287,4,0,282,0,0,0,0.9464,0.9464,0.0268
"2024-02-17T00:00:00.000","LA",325,21,346,2,0,85,0,0,0,0.9383,0.9383,0.0741
"2024-02-17T00:00:00.000","MA",466,18,484,NA,NA,512,NA,NA,NA,0.9529,0.9529,0
"2024-02-17T00:00:00.000","MD",272,10,282,0,0,123,0,0,0,0.9608,0.9608,0.0196
"2024-02-17T00:00:00.000","ME",57,1,58,10,0,86,1,0,1,0.9189,0.9189,0.1351
"2024-02-17T00:00:00.000","MI",536,25,561,4,0,770,2,0,2,0.9744,0.9744,0.0128
"2024-02-17T00:00:00.000","MN",226,20,246,NA,NA,173,NA,NA,NA,0.9699,0.9699,0
"2024-02-17T00:00:00.000","MO",422,22,444,1,0,354,0,0,0,0.952,0.952,0.032
"2024-02-17T00:00:00.000","MP",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2024-02-17T00:00:00.000","MS",151,13,164,0,1,94,0,0,0,0.9623,0.9623,0.0472
"2024-02-17T00:00:00.000","MT",45,1,46,0,0,24,0,0,0,1,1,0.0476
"2024-02-17T00:00:00.000","NC",696,21,717,NA,NA,179,NA,NA,NA,0.9254,0.9254,0
"2024-02-17T00:00:00.000","ND",43,1,44,0,1,29,0,0,0,0.9592,0.9592,0.0816
"2024-02-17T00:00:00.000","NE",108,1,109,1,1,54,0,0,0,0.9694,0.9694,0.0102
"2024-02-17T00:00:00.000","NH",67,3,70,3,0,41,1,0,1,1,1,0.0385
"2024-02-17T00:00:00.000","NJ",638,30,668,NA,NA,370,NA,NA,NA,0.9882,0.9882,0
"2024-02-17T00:00:00.000","NM",60,13,73,NA,NA,73,0,0,0,0.9592,0.9592,0.0204
"2024-02-17T00:00:00.000","NV",95,23,118,NA,NA,51,NA,NA,NA,0.9216,0.9216,0
"2024-02-17T00:00:00.000","NY",1424,82,1506,32,0,789,17,2,19,0.9756,0.9756,0.0634
"2024-02-17T00:00:00.000","OH",583,47,630,11,28,610,1,17,18,0.9533,0.9533,0.0327
"2024-02-17T00:00:00.000","OK",267,19,286,36,4,389,7,2,9,0.9362,0.9362,0.4043
"2024-02-17T00:00:00.000","OR",170,9,179,0,0,65,2,0,2,0.9677,0.9677,0.0161
"2024-02-17T00:00:00.000","PA",804,34,838,99,9,493,31,12,43,0.9679,0.9679,0.7385
"2024-02-17T00:00:00.000","PR",191,5,196,2,5,52,0,0,0,0.9636,0.9636,0.0545
"2024-02-17T00:00:00.000","RI",45,1,46,11,0,29,1,0,1,1,1,0.1667
"2024-02-17T00:00:00.000","SC",400,12,412,NA,NA,130,NA,NA,NA,0.9595,0.9595,0
"2024-02-17T00:00:00.000","SD",54,6,60,0,0,26,0,2,2,1,1,0.0328
"2024-02-17T00:00:00.000","TN",424,19,443,NA,NA,195,NA,NA,NA,0.9318,0.9318,0
"2024-02-17T00:00:00.000","TX",2167,122,2289,1,0,1125,0,0,0,0.9499,0.9499,0.0077
"2024-02-17T00:00:00.000","USA",20299,1059,21358,265,52,11127,82,48,130,0.9539,0.9539,0.0655
"2024-02-17T00:00:00.000","UT",92,8,100,0,0,19,1,7,8,1,1,0.0536
"2024-02-17T00:00:00.000","VA",554,45,599,0,0,195,0,0,0,0.9394,0.9394,0.0101
"2024-02-17T00:00:00.000","VI",0,0,0,NA,NA,0,NA,NA,NA,1,1,0
"2024-02-17T00:00:00.000","VT",24,3,27,NA,NA,21,0,0,0,1,1,0.0667
"2024-02-17T00:00:00.000","WA",282,6,288,NA,NA,73,NA,NA,NA,0.9897,0.9897,0
"2024-02-17T00:00:00.000","WI",322,19,341,NA,NA,209,NA,NA,NA,0.9864,0.9864,0
"2024-02-17T00:00:00.000","WV",92,9,101,NA,NA,184,NA,NA,NA,0.9831,0.9831,0
"2024-02-17T00:00:00.000","WY",14,6,20,1,0,44,0,0,0,0.9333,0.9333,0.0333
"2024-02-24T00:00:00.000","AK",27,1,28,NA,NA,4,NA,NA,NA,0.9167,0.9167,0
"2024-02-24T00:00:00.000","AL",485,25,510,NA,NA,87,NA,NA,NA,1,1,0
"2024-02-24T00:00:00.000","AR",215,9,224,17,0,275,0,0,0,0.9462,0.9462,0.0538
"2024-02-24T00:00:00.000","AS",0,0,0,NA,NA,0,NA,NA,NA,1,1,0
"2024-02-24T00:00:00.000","AZ",283,8,291,3,0,204,5,3,8,0.8586,0.8586,0.0505
"2024-02-24T00:00:00.000","CA",1625,62,1687,8,1,302,6,0,6,0.9622,0.9622,0.0327
"2024-02-24T00:00:00.000","CO",177,29,206,0,0,129,0,0,0,0.9596,0.9596,0.0303
"2024-02-24T00:00:00.000","CT",198,7,205,NA,NA,171,2,NA,2,1,1,0.0313
"2024-02-24T00:00:00.000","DC",51,8,59,NA,NA,18,NA,NA,NA,0.9091,0.9091,0
"2024-02-24T00:00:00.000","DE",71,3,74,3,0,24,0,0,0,1,1,0.1818
"2024-02-24T00:00:00.000","FL",1468,80,1548,1,0,619,0,0,0,0.9018,0.9018,0.0073
"2024-02-24T00:00:00.000","GA",931,47,978,4,1,192,0,0,0,0.9,0.9,0.0813
"2024-02-24T00:00:00.000","GU",2,0,2,NA,NA,0,NA,NA,NA,1,1,0
"2024-02-24T00:00:00.000","HI",72,29,101,0,0,14,0,0,0,0.9286,0.9286,0.0357
"2024-02-24T00:00:00.000","IA",116,6,122,2,1,157,0,2,2,0.9835,0.9835,0.0579
"2024-02-24T00:00:00.000","ID",94,5,99,2,1,90,3,5,8,1,1,0.0426
"2024-02-24T00:00:00.000","IL",744,19,763,7,0,318,2,0,2,0.9552,0.9552,0.0498
"2024-02-24T00:00:00.000","IN",377,13,390,6,2,419,2,2,4,0.9507,0.9507,0.0352
"2024-02-24T00:00:00.000","KS",204,6,210,5,0,82,1,1,2,0.9371,0.9371,0.0769
"2024-02-24T00:00:00.000","KY",300,8,308,1,0,279,0,0,0,0.9464,0.9464,0.0268
"2024-02-24T00:00:00.000","LA",302,18,320,13,0,94,1,0,1,0.9383,0.9383,0.0679
